country,datetime,temperature_celsius,precip_mm,humidity,wind_kph
Dominican Republic,2024-08,26.345161290322583,1.26,89.45161290322581,8.97741935483871
Dominican Republic,2024-09,25.323333333333334,0.69,96.3,7.3533333333333335
Dominican Republic,2024-10,25.37,17.55,94.43333333333334,7.983333333333333
Dominican Republic,2024-11,23.513793103448275,1.18,97.13793103448276,8.613793103448277
Dominican Republic,2024-12,22.612903225806452,0.0,97.61290322580645,11.235483870967743
Dominican Republic,2025-01,21.53666666666667,1.49,96.33333333333333,11.770000000000001
Dominican Republic,2025-02,21.432142857142857,0.0,97.60714285714286,11.117857142857144
Dominican Republic,2025-03,21.84193548387097,16.46,97.70967741935483,9.451612903225806
Dominican Republic,2025-04,22.546666666666667,3.8200000000000003,95.76666666666667,11.916666666666666
Dominican Republic,2025-05,23.351612903225806,23.79,97.70967741935483,9.787096774193548
Dominican Republic,2025-06,23.970000000000002,3.66,95.7,8.463333333333333
Dominican Republic,2025-07,24.270967741935483,0.0,94.74193548387096,8.47741935483871
Dominican Republic,2025-08,24.523076923076925,0.0,94.15384615384616,7.46923076923077
Ecuador,2024-05,15.229411764705882,0.6900000000000001,67.94117647058823,5.452941176470588
Ecuador,2024-06,13.266666666666667,0.66,69.23333333333333,5.61
Ecuador,2024-07,10.703448275862069,0.02,72.20689655172414,7.241379310344827
Ecuador,2024-08,9.574193548387097,0.0,69.0,6.551612903225807
Ecuador,2024-09,10.35,0.49,65.1,6.996666666666667
Ecuador,2024-10,10.76,2.1,82.26666666666667,4.3
Ecuador,2024-11,10.386206896551723,1.76,89.34482758620689,3.8551724137931034
Ecuador,2024-12,10.316129032258065,2.43,91.58064516129032,3.806451612903226
Ecuador,2025-01,9.843333333333334,2.46,88.03333333333333,4.0
Ecuador,2025-02,10.235714285714286,3.98,91.71428571428571,3.757142857142857
Ecuador,2025-03,9.873333333333333,4.659999999999999,90.63333333333334,3.95
Ecuador,2025-04,10.013333333333332,1.32,89.16666666666667,4.3533333333333335
Ecuador,2025-05,9.896666666666667,1.06,87.26666666666667,4.91
Ecuador,2025-06,9.346666666666666,0.32,83.6,5.61
Ecuador,2025-07,9.041935483870969,0.54,78.0,5.987096774193549
Ecuador,2025-08,8.915384615384616,0.01,79.38461538461539,5.730769230769231
Egypt,2024-05,33.588235294117645,0.0,22.11764705882353,16.947058823529414
Egypt,2024-06,37.84666666666667,0.0,21.433333333333334,19.706666666666667
Egypt,2024-07,37.5,0.0,25.107142857142858,15.757142857142856
Egypt,2024-08,36.806451612903224,0.0,25.419354838709676,15.548387096774194
Egypt,2024-09,32.70666666666667,0.0,37.766666666666666,14.993333333333334
Egypt,2024-10,27.903225806451612,0.0,38.61290322580645,15.86774193548387
Egypt,2024-11,22.006666666666668,0.21,53.4,15.086666666666668
Egypt,2024-12,19.596774193548388,0.0,46.29032258064516,16.37741935483871
Egypt,2025-01,19.35483870967742,0.0,49.16129032258065,13.806451612903226
Egypt,2025-02,16.87857142857143,0.060000000000000005,45.357142857142854,17.70714285714286
Egypt,2025-03,22.812903225806455,0.0,37.58064516129032,14.812903225806451
Egypt,2025-04,24.17,0.0,35.8,16.706666666666667
Egypt,2025-05,28.43548387096774,0.0,31.838709677419356,16.316129032258065
Egypt,2025-06,29.103333333333335,0.0,43.333333333333336,12.733333333333333
Egypt,2025-07,32.44193548387097,0.0,38.645161290322584,9.774193548387096
Egypt,2025-08,31.653846153846153,0.0,43.61538461538461,11.323076923076922
El Salvador,2024-05,26.764705882352942,0.85,85.88235294117646,5.488235294117647
El Salvador,2024-06,24.127586206896552,50.0,93.6896551724138,6.210344827586207
El Salvador,2024-07,23.039285714285715,1.4200000000000002,95.57142857142857,5.382142857142857
El Salvador,2024-08,21.187096774193545,2.91,96.58064516129032,4.296774193548386
El Salvador,2024-09,23.57,4.03,98.36666666666666,3.8233333333333333
El Salvador,2024-10,20.916666666666668,7.25,96.33333333333333,4.416666666666667
El Salvador,2024-11,19.93448275862069,2.08,95.48275862068965,4.710344827586207
El Salvador,2024-12,19.274193548387096,0.02,91.38709677419355,6.374193548387097
El Salvador,2025-01,23.52,0.0,77.2,5.816666666666666
El Salvador,2025-02,24.428571428571427,0.09,81.53571428571429,5.132142857142857
El Salvador,2025-03,25.038709677419355,0.26,80.25806451612904,4.367741935483871
El Salvador,2025-04,25.876666666666665,6.13,75.6,4.836666666666667
El Salvador,2025-05,25.913333333333334,5.27,89.4,3.8400000000000003
El Salvador,2025-06,24.09,12.41,94.8,3.996666666666667
El Salvador,2025-07,24.370967741935484,6.01,91.09677419354838,4.719354838709678
El Salvador,2025-08,24.692307692307693,2.48,89.61538461538461,4.323076923076924
Equatorial Guinea,2024-05,30.076470588235296,1.1600000000000001,82.82352941176471,10.823529411764707
Equatorial Guinea,2024-06,28.746666666666666,27.400000000000002,82.86666666666666,11.303333333333335
Equatorial Guinea,2024-07,26.486206896551725,16.5,87.86206896551724,13.46206896551724
Equatorial Guinea,2024-08,25.251612903225805,16.91,84.93548387096774,11.861290322580645
Equatorial Guinea,2024-09,26.883333333333333,8.96,87.5,10.253333333333334
Equatorial Guinea,2024-10,25.74516129032258,20.41,82.61290322580645,7.196774193548387
Equatorial Guinea,2024-11,27.403333333333332,5.63,78.83333333333333,6.03
Equatorial Guinea,2024-12,27.822580645161292,0.91,72.83870967741936,7.506451612903225
Equatorial Guinea,2025-01,28.687096774193545,0.73,72.41935483870968,7.106451612903226
Equatorial Guinea,2025-02,31.0,1.59,72.14285714285714,6.389285714285714
Equatorial Guinea,2025-03,29.361290322580647,5.99,77.7741935483871,6.683870967741935
Equatorial Guinea,2025-04,29.136666666666667,2.08,82.8,4.966666666666667
Equatorial Guinea,2025-05,28.703225806451613,5.7,87.16129032258064,5.922580645161291
Equatorial Guinea,2025-06,27.563333333333333,11.99,87.66666666666667,6.166666666666667
Equatorial Guinea,2025-07,25.938709677419357,41.01,93.38709677419355,8.764516129032257
Equatorial Guinea,2025-08,26.446153846153848,2.76,90.23076923076923,9.084615384615384
Eritrea,2024-05,23.341176470588238,0.8800000000000001,37.411764705882355,15.617647058823529
Eritrea,2024-06,25.8,2.97,29.633333333333333,18.11
Eritrea,2024-07,22.63103448275862,14.41,49.827586206896555,12.482758620689655
Eritrea,2024-08,20.312903225806455,24.14,63.83870967741935,11.077419354838709
Eritrea,2024-09,23.816666666666666,2.56,37.7,17.59
Eritrea,2024-10,22.12258064516129,4.5200000000000005,40.32258064516129,16.406451612903226
Eritrea,2024-11,19.736666666666668,2.67,61.4,8.243333333333334
Eritrea,2024-12,17.700000000000003,0.16,53.12903225806452,7.638709677419355
Eritrea,2025-01,18.306451612903224,0.17,45.0,6.97741935483871
Eritrea,2025-02,19.482142857142858,1.23,49.035714285714285,7.685714285714285
Eritrea,2025-03,21.229032258064517,1.91,40.774193548387096,5.838709677419355
Eritrea,2025-04,22.90666666666667,0.19,35.03333333333333,11.806666666666667
Eritrea,2025-05,23.970967741935485,0.86,30.225806451612904,13.038709677419355
Eritrea,2025-06,25.64333333333333,0.13,19.333333333333332,15.506666666666666
Eritrea,2025-07,22.629032258064516,4.68,44.87096774193548,9.125806451612902
Eritrea,2025-08,23.423076923076923,2.21,49.23076923076923,10.63846153846154
Estonia,2024-05,21.529411764705884,2.13,43.1764705882353,16.805882352941175
Estonia,2024-06,19.366666666666667,1.5,57.03333333333333,17.233333333333334
Estonia,2024-07,20.785714285714285,6.25,64.5,17.025
Estonia,2024-08,20.80322580645161,3.94,64.25806451612904,17.80322580645161
Estonia,2024-09,18.720000000000002,2.76,65.86666666666666,14.763333333333332
Estonia,2024-10,10.567741935483872,1.58,72.54838709677419,20.77741935483871
Estonia,2024-11,5.0233333333333325,3.32,83.63333333333334,24.383333333333333
Estonia,2024-12,2.0064516129032257,2.17,83.45161290322581,23.238709677419354
Estonia,2025-01,1.335483870967742,5.140000000000001,85.93548387096774,20.96451612903226
Estonia,2025-02,-1.457142857142857,0.32,79.35714285714286,14.475
Estonia,2025-03,4.609677419354839,0.86,69.03225806451613,18.58709677419355
Estonia,2025-04,7.666666666666667,2.83,63.46666666666667,16.506666666666668
Estonia,2025-05,11.380645161290323,0.5700000000000001,55.87096774193548,16.81935483870968
Estonia,2025-06,15.996666666666666,5.91,64.86666666666666,18.613333333333333
Estonia,2025-07,21.780645161290323,5.4,68.83870967741936,15.612903225806452
Estonia,2025-08,20.015384615384615,0.96,65.46153846153847,13.915384615384616
Estonie,2024-07,23.3,0.0,61.0,16.9
Ethiopia,2024-05,24.41764705882353,0.57,38.35294117647059,18.476470588235294
Ethiopia,2024-06,22.26206896551724,15.68,48.51724137931034,23.06551724137931
Ethiopia,2024-07,19.42142857142857,23.79,66.53571428571429,9.107142857142858
Ethiopia,2024-08,18.5258064516129,31.64,73.74193548387096,10.90967741935484
Ethiopia,2024-09,20.57,21.64,60.36666666666667,12.4
Ethiopia,2024-10,19.661290322580644,8.85,59.67741935483871,10.774193548387096
Ethiopia,2024-11,19.526666666666664,1.74,45.833333333333336,10.51
Ethiopia,2024-12,21.403225806451612,0.0,28.161290322580644,12.425806451612903
Ethiopia,2025-01,21.20967741935484,0.06,33.45161290322581,12.770967741935483
Ethiopia,2025-02,23.042857142857144,0.0,28.5,15.553571428571429
Ethiopia,2025-03,22.174193548387095,2.27,42.903225806451616,13.03225806451613
Ethiopia,2025-04,23.0,0.67,34.0,10.253333333333334
Ethiopia,2025-05,21.838709677419356,1.86,48.16129032258065,9.361290322580645
Ethiopia,2025-06,20.596666666666668,0.72,56.0,9.406666666666666
Ethiopia,2025-07,17.94516129032258,18.28,71.3225806451613,6.316129032258065
Ethiopia,2025-08,16.623076923076923,8.96,78.53846153846153,4.530769230769231
Fiji Islands,2024-05,24.0,2.87,97.8125,16.1
Fiji Islands,2024-06,22.573333333333334,4.65,93.3,7.053333333333333
Fiji Islands,2024-07,22.63448275862069,2.9499999999999997,85.82758620689656,11.279310344827588
Fiji Islands,2024-08,21.625806451612902,32.27,85.19354838709677,11.106451612903227
Fiji Islands,2024-09,22.74516129032258,4.66,91.12903225806451,10.687096774193549
Fiji Islands,2024-10,23.725806451612904,11.19,92.48387096774194,11.496774193548386
Fiji Islands,2024-11,24.833333333333332,9.26,92.86666666666666,12.906666666666666
Fiji Islands,2024-12,25.306451612903224,2.5700000000000003,93.51612903225806,9.32258064516129
Fiji Islands,2025-01,25.493548387096773,19.52,95.29032258064517,9.035483870967742
Fiji Islands,2025-02,26.092857142857145,11.75,95.0,9.674999999999999
Fiji Islands,2025-03,25.73225806451613,14.14,95.09677419354838,9.287096774193548
Fiji Islands,2025-04,25.723333333333336,19.74,96.33333333333333,9.796666666666665
Fiji Islands,2025-05,24.870967741935484,6.96,91.3225806451613,14.825806451612904
Fiji Islands,2025-06,23.75,4.78,88.8,15.166666666666666
Fiji Islands,2025-07,23.041935483870965,1.74,87.41935483870968,13.993548387096775
Fiji Islands,2025-08,22.83076923076923,2.8499999999999996,85.38461538461539,12.23076923076923
Finland,2024-05,22.764705882352942,0.56,37.529411764705884,17.458823529411767
Finland,2024-06,20.45,0.54,53.0,20.836666666666666
Finland,2024-07,21.158620689655173,4.39,64.34482758620689,17.251724137931035
Finland,2024-08,21.125806451612902,2.2800000000000002,61.38709677419355,16.55483870967742
Finland,2024-09,17.64,3.91,70.2,15.45
Finland,2024-10,10.025806451612903,1.93,78.29032258064517,18.822580645161292
Finland,2024-11,4.09,2.93,87.1,21.546666666666667
Finland,2024-12,0.9419354838709677,3.39,88.70967741935483,20.38064516129032
Finland,2025-01,-0.08709677419354832,5.82,89.6774193548387,19.016129032258064
Finland,2025-02,-2.039285714285714,0.22,85.42857142857143,14.785714285714286
Finland,2025-03,4.129032258064516,0.11,68.48387096774194,17.05483870967742
Finland,2025-04,7.676666666666667,1.64,59.46666666666667,15.883333333333333
Finland,2025-05,12.141935483870967,0.35,52.225806451612904,14.761290322580646
Finland,2025-06,16.09,9.94,66.03333333333333,17.583333333333332
Finland,2025-07,22.73548387096774,2.36,63.70967741935484,15.248387096774193
Finland,2025-08,20.06153846153846,0.31,69.3076923076923,15.346153846153847
France,2024-05,17.423529411764704,6.46,68.76470588235294,12.058823529411764
France,2024-06,21.113333333333333,5.46,56.733333333333334,14.623333333333333
France,2024-07,24.268965517241377,3.78,49.310344827586206,12.555172413793104
France,2024-08,25.80322580645161,4.580000000000001,49.193548387096776,13.312903225806451
France,2024-09,18.116666666666667,0.5,72.53333333333333,16.793333333333333
France,2024-10,14.003225806451614,5.029999999999999,87.45161290322581,10.403225806451612
France,2024-11,8.963333333333333,2.15,87.53333333333333,11.543333333333333
France,2024-12,6.548387096774194,2.72,85.19354838709677,12.735483870967743
France,2025-01,4.6,3.81,88.90322580645162,13.180645161290323
France,2025-02,5.514285714285714,1.57,85.64285714285714,11.285714285714286
France,2025-03,9.348387096774195,0.5900000000000001,73.03225806451613,11.670967741935485
France,2025-04,13.853333333333333,0.2,62.13333333333333,12.786666666666665
France,2025-05,16.493333333333332,1.78,63.56666666666667,13.013333333333334
France,2025-06,21.403333333333332,0.59,63.166666666666664,11.783333333333333
France,2025-07,21.070967741935487,9.549999999999999,67.87096774193549,10.774193548387096
France,2025-08,21.115384615384617,0.45,64.23076923076923,10.107692307692307
Gabon,2024-05,29.823529411764707,3.65,78.0,12.541176470588235
Gabon,2024-06,28.113793103448273,0.68,72.48275862068965,13.227586206896552
Gabon,2024-07,27.017241379310345,0.22,71.93103448275862,13.344827586206897
Gabon,2024-08,27.203225806451613,0.43,69.80645161290323,15.567741935483872
Gabon,2024-09,27.83,6.59,79.26666666666667,10.389999999999999
Gabon,2024-10,26.12258064516129,17.39,87.06451612903226,9.13225806451613
Gabon,2024-11,26.816666666666666,7.58,88.33333333333333,8.753333333333334
Gabon,2024-12,28.98709677419355,9.74,76.74193548387096,8.02258064516129
Gabon,2025-01,28.929032258064513,6.24,80.41935483870968,7.503225806451613
Gabon,2025-02,29.3,12.059999999999999,81.46428571428571,7.3500000000000005
Gabon,2025-03,29.23548387096774,4.4,79.06451612903226,8.083870967741936
Gabon,2025-04,28.69,2.94,80.56666666666666,8.046666666666667
Gabon,2025-05,27.296774193548387,15.25,87.3225806451613,7.719354838709678
Gabon,2025-06,26.57,2.99,85.8,10.43
Gabon,2025-07,24.483870967741936,0.59,82.35483870967742,11.564516129032258
Gabon,2025-08,24.015384615384615,0.15,80.6923076923077,10.623076923076923
Gambia,2024-05,32.8235294117647,0.0,47.8235294117647,12.617647058823529
Gambia,2024-06,31.53103448275862,0.01,56.172413793103445,12.144827586206896
Gambia,2024-07,29.0,4.22,75.64285714285714,12.067857142857141
Gambia,2024-08,28.261290322580646,9.76,78.64516129032258,13.738709677419354
Gambia,2024-09,27.553333333333335,6.7700000000000005,83.8,11.58
Gambia,2024-10,27.338709677419356,23.66,81.54838709677419,15.658064516129032
Gambia,2024-11,25.959999999999997,0.0,64.1,16.12333333333333
Gambia,2024-12,25.154838709677417,0.0,39.645161290322584,20.14516129032258
Gambia,2025-01,23.84193548387097,0.0,31.677419354838708,22.88064516129032
Gambia,2025-02,22.707142857142856,0.0,38.42857142857143,21.692857142857143
Gambia,2025-03,22.683870967741935,0.0,58.38709677419355,17.55806451612903
Gambia,2025-04,23.666666666666668,0.0,66.3,14.766666666666667
Gambia,2025-05,24.26451612903226,1.73,77.80645161290323,10.47741935483871
Gambia,2025-06,26.003333333333334,0.030000000000000002,83.03333333333333,14.496666666666666
Gambia,2025-07,25.9,8.76,90.25806451612904,19.206451612903226
Gambia,2025-08,25.207692307692305,17.95,98.15384615384616,13.823076923076924
Georgia,2024-05,20.176470588235293,0.19,58.64705882352941,12.735294117647058
Georgia,2024-06,28.54137931034483,1.62,44.10344827586207,18.113793103448273
Georgia,2024-07,30.075,1.3199999999999998,42.92857142857143,12.857142857142858
Georgia,2024-08,31.458064516129035,4.92,35.774193548387096,13.009677419354839
Georgia,2024-09,25.490000000000002,0.53,46.2,13.42
Georgia,2024-10,17.629032258064516,1.4,54.645161290322584,9.312903225806451
Georgia,2024-11,11.156666666666666,2.27,59.06666666666667,10.19
Georgia,2024-12,6.935483870967742,0.6900000000000001,60.935483870967744,9.606451612903227
Georgia,2025-01,8.706451612903225,0.1,51.61290322580645,10.058064516129033
Georgia,2025-02,6.057142857142857,1.44,53.464285714285715,9.292857142857143
Georgia,2025-03,14.983870967741936,1.92,42.67741935483871,9.887096774193548
Georgia,2025-04,16.113333333333333,2.09,58.3,10.436666666666667
Georgia,2025-05,21.738709677419354,1.16,52.903225806451616,11.035483870967743
Georgia,2025-06,25.456666666666667,0.57,44.9,14.213333333333333
Georgia,2025-07,29.503225806451614,3.01,45.774193548387096,11.880645161290323
Georgia,2025-08,31.615384615384617,0.04,41.30769230769231,12.73076923076923
Germany,2024-05,22.294117647058822,3.77,51.470588235294116,17.841176470588238
Germany,2024-06,22.483333333333334,2.41,51.56666666666667,15.78
Germany,2024-07,24.217241379310344,1.24,50.03448275862069,14.951724137931036
Germany,2024-08,26.10967741935484,0.6,44.774193548387096,15.419354838709678
Germany,2024-09,21.146666666666665,2.37,56.3,19.946666666666665
Germany,2024-10,13.248387096774193,1.1300000000000001,75.09677419354838,14.770967741935483
Germany,2024-11,5.989999999999999,4.31,81.56666666666666,13.8
Germany,2024-12,4.883870967741935,1.07,81.90322580645162,14.680645161290323
Germany,2025-01,3.829032258064516,1.11,80.48387096774194,15.796774193548387
Germany,2025-02,2.607142857142857,0.25,76.07142857142857,11.157142857142857
Germany,2025-03,8.067741935483872,0.6100000000000001,63.96774193548387,11.541935483870969
Germany,2025-04,13.483333333333333,0.98,60.3,12.913333333333332
Germany,2025-05,15.261290322580646,1.96,56.58064516129032,15.254838709677419
Germany,2025-06,21.246666666666666,2.87,54.666666666666664,17.086666666666666
Germany,2025-07,20.932258064516127,6.960000000000001,67.25806451612904,13.625806451612902
Germany,2025-08,19.93846153846154,1.79,68.38461538461539,12.669230769230769
Ghana,2024-05,30.358823529411765,1.78,72.17647058823529,19.352941176470587
Ghana,2024-06,29.02,6.93,74.83333333333333,20.34333333333333
Ghana,2024-07,27.055172413793105,1.3699999999999999,77.0,21.75862068965517
Ghana,2024-08,26.651612903225807,1.08,74.70967741935483,23.148387096774194
Ghana,2024-09,28.1,1.17,72.13333333333334,17.69
Ghana,2024-10,27.238709677419354,3.42,81.6774193548387,11.609677419354838
Ghana,2024-11,28.323333333333334,2.9899999999999998,80.66666666666667,8.366666666666667
Ghana,2024-12,30.203225806451613,0.03,61.645161290322584,7.229032258064516
Ghana,2025-01,30.096774193548388,0.11,69.83870967741936,10.851612903225806
Ghana,2025-02,30.025000000000002,0.06,72.28571428571429,13.585714285714285
Ghana,2025-03,29.219354838709677,0.28,76.25806451612904,16.16774193548387
Ghana,2025-04,28.663333333333334,0.22,80.26666666666667,14.66
Ghana,2025-05,28.19677419354839,5.48,82.06451612903226,12.416129032258064
Ghana,2025-06,26.646666666666665,12.54,87.03333333333333,12.963333333333333
Ghana,2025-07,25.006451612903227,1.64,88.35483870967742,15.025806451612903
Ghana,2025-08,24.107692307692307,0.42000000000000004,92.07692307692308,13.353846153846153
Greece,2024-05,24.705882352941178,0.45,44.529411764705884,17.400000000000002
Greece,2024-06,34.02068965517241,0.01,26.24137931034483,18.513793103448275
Greece,2024-07,34.91428571428572,1.26,26.714285714285715,22.375
Greece,2024-08,34.141935483870974,0.75,30.548387096774192,18.27741935483871
Greece,2024-09,29.716666666666665,0.16999999999999998,36.13333333333333,14.59
Greece,2024-10,24.177419354838708,0.0,42.38709677419355,15.064516129032258
Greece,2024-11,17.15666666666667,0.14,55.6,14.303333333333335
Greece,2024-12,14.764516129032257,0.62,60.12903225806452,13.577419354838709
Greece,2025-01,15.14516129032258,1.75,64.3225806451613,9.406451612903227
Greece,2025-02,11.674999999999999,1.9600000000000002,61.535714285714285,14.35
Greece,2025-03,17.490322580645163,0.54,51.29032258064516,13.474193548387097
Greece,2025-04,18.220000000000002,1.92,51.233333333333334,13.96
Greece,2025-05,24.316129032258065,0.6200000000000001,38.96774193548387,16.151612903225807
Greece,2025-06,31.46206896551724,0.0,30.655172413793103,20.78965517241379
Greece,2025-07,34.61,0.0,25.8,17.293333333333333
Greece,2025-08,30.976923076923075,0.0,37.92307692307692,26.953846153846158
Grenada,2024-05,30.099999999999998,0.74,73.52941176470588,24.941176470588236
Grenada,2024-06,29.75,6.07,76.92857142857143,22.092857142857145
Grenada,2024-07,28.420689655172417,9.86,80.62068965517241,20.282758620689656
Grenada,2024-08,28.580645161290324,14.799999999999999,79.58064516129032,14.619354838709677
Grenada,2024-09,28.826666666666664,4.1,82.63333333333334,15.0
Grenada,2024-10,27.654838709677417,2.82,85.61290322580645,16.5258064516129
Grenada,2024-11,27.417241379310347,6.33,85.96551724137932,17.979310344827585
Grenada,2024-12,25.9,4.4,83.83870967741936,18.393548387096775
Grenada,2025-01,25.583333333333332,3.71,82.56666666666666,20.773333333333333
Grenada,2025-02,25.52857142857143,2.39,83.71428571428571,22.95
Grenada,2025-03,25.896774193548385,3.0,83.35483870967742,25.55483870967742
Grenada,2025-04,26.386666666666667,3.5100000000000002,82.73333333333333,25.14
Grenada,2025-05,27.251612903225805,5.84,82.93548387096774,25.116129032258065
Grenada,2025-06,26.896666666666665,6.92,82.4,26.406666666666663
Grenada,2025-07,26.761290322580646,4.72,86.09677419354838,19.067741935483873
Grenada,2025-08,27.569230769230767,1.4200000000000002,83.46153846153847,19.823076923076922
Guatemala,2024-05,21.529411764705884,0.97,82.58823529411765,12.841176470588236
Guatemala,2024-06,19.448275862068964,14.01,88.65517241379311,8.327586206896552
Guatemala,2024-07,17.392857142857142,0.9500000000000001,93.92857142857143,10.089285714285714
Guatemala,2024-08,17.161290322580644,0.0,94.12903225806451,11.04516129032258
Guatemala,2024-09,17.90666666666667,1.72,95.53333333333333,5.21
Guatemala,2024-10,16.326666666666668,1.51,95.7,5.316666666666666
Guatemala,2024-11,16.317241379310346,0.21,91.93103448275862,5.548275862068966
Guatemala,2024-12,15.106451612903227,0.1,89.0,7.380645161290323
Guatemala,2025-01,15.31,0.07,89.33333333333333,6.696666666666667
Guatemala,2025-02,16.342857142857145,0.13,89.82142857142857,5.8999999999999995
Guatemala,2025-03,17.241935483870968,0.1,87.12903225806451,5.0
Guatemala,2025-04,17.073333333333334,1.76,87.43333333333334,5.073333333333333
Guatemala,2025-05,19.13,0.92,89.46666666666667,4.1433333333333335
Guatemala,2025-06,17.936666666666667,8.879999999999999,93.93333333333334,4.246666666666667
Guatemala,2025-07,17.980645161290322,1.9300000000000002,91.09677419354838,5.035483870967742
Guatemala,2025-08,17.923076923076923,1.45,91.6923076923077,5.1
Guinea,2024-05,30.529411764705884,0.36000000000000004,72.47058823529412,12.51764705882353
Guinea,2024-06,29.196666666666665,8.72,75.46666666666667,12.906666666666666
Guinea,2024-07,26.186206896551724,41.39,87.55172413793103,13.679310344827586
Guinea,2024-08,25.98709677419355,37.22,87.09677419354838,16.603225806451615
Guinea,2024-09,26.293333333333333,22.3,89.06666666666666,11.416666666666666
Guinea,2024-10,26.10967741935484,7.989999999999999,86.06451612903226,10.399999999999999
Guinea,2024-11,26.766666666666666,0.67,86.76666666666667,8.356666666666666
Guinea,2024-12,26.193548387096776,0.01,62.58064516129032,9.961290322580645
Guinea,2025-01,26.741935483870968,0.0,71.38709677419355,8.1
Guinea,2025-02,27.207142857142856,0.0,75.85714285714286,8.317857142857143
Guinea,2025-03,26.970967741935485,0.30000000000000004,75.90322580645162,8.183870967741935
Guinea,2025-04,27.033333333333335,1.46,76.53333333333333,10.613333333333333
Guinea,2025-05,26.967741935483872,9.5,84.3225806451613,10.993548387096775
Guinea,2025-06,26.126666666666665,12.59,88.83333333333333,10.013333333333334
Guinea,2025-07,24.929032258064513,47.77,93.70967741935483,14.345161290322581
Guinea,2025-08,24.976923076923075,15.44,95.0,18.253846153846155
Guinea-Bissau,2024-05,34.35294117647059,0.0,47.411764705882355,12.188235294117646
Guinea-Bissau,2024-06,31.990000000000002,0.7,58.56666666666667,9.706666666666667
Guinea-Bissau,2024-07,28.882758620689657,24.08,75.79310344827586,9.87241379310345
Guinea-Bissau,2024-08,28.200000000000003,32.36,79.6774193548387,13.845161290322581
Guinea-Bissau,2024-09,27.736666666666668,16.34,85.1,10.69
Guinea-Bissau,2024-10,26.76451612903226,7.17,88.51612903225806,9.319354838709677
Guinea-Bissau,2024-11,25.623333333333335,0.0,85.1,8.79
Guinea-Bissau,2024-12,26.083870967741937,0.0,39.32258064516129,15.751612903225807
Guinea-Bissau,2025-01,24.638709677419357,0.0,36.67741935483871,16.73225806451613
Guinea-Bissau,2025-02,24.11785714285714,0.0,39.535714285714285,17.54285714285714
Guinea-Bissau,2025-03,23.770967741935483,0.0,65.83870967741936,11.703225806451613
Guinea-Bissau,2025-04,25.386666666666667,0.060000000000000005,74.13333333333334,10.139999999999999
Guinea-Bissau,2025-05,25.519354838709678,1.69,81.06451612903226,11.219354838709679
Guinea-Bissau,2025-06,26.386666666666667,2.1999999999999997,87.06666666666666,10.616666666666667
Guinea-Bissau,2025-07,25.280645161290323,56.97,96.83870967741936,13.90967741935484
Guinea-Bissau,2025-08,25.415384615384614,5.25,96.3076923076923,15.353846153846153
Guyana,2024-05,28.11764705882353,12.9,85.0,12.288235294117648
Guyana,2024-06,27.67,17.35,85.8,8.556666666666667
Guyana,2024-07,26.637931034482758,21.71,88.03448275862068,8.117241379310345
Guyana,2024-08,26.94193548387097,11.55,83.61290322580645,7.364516129032259
Guyana,2024-09,26.02,4.43,90.96666666666667,8.32
Guyana,2024-10,25.2,6.58,92.46666666666667,9.8
Guyana,2024-11,24.896551724137932,10.89,95.03448275862068,10.772413793103448
Guyana,2024-12,23.648387096774194,18.83,95.61290322580645,8.451612903225806
Guyana,2025-01,22.506666666666668,17.52,97.8,8.639999999999999
Guyana,2025-02,23.192857142857143,11.48,97.28571428571429,9.174999999999999
Guyana,2025-03,23.461290322580645,8.88,96.6774193548387,8.906451612903227
Guyana,2025-04,24.563333333333333,15.17,96.03333333333333,9.216666666666667
Guyana,2025-05,24.358064516129033,29.51,98.45161290322581,8.025806451612903
Guyana,2025-06,24.186666666666667,19.76,98.3,8.5
Guyana,2025-07,23.693548387096776,19.37,99.03225806451613,7.45483870967742
Guyana,2025-08,24.06153846153846,7.7299999999999995,97.38461538461539,7.130769230769231
Haiti,2024-05,28.823529411764707,2.57,70.6470588235294,15.129411764705882
Haiti,2024-06,30.086666666666666,2.9899999999999998,69.83333333333333,18.936666666666667
Haiti,2024-07,28.36551724137931,0.12,71.89655172413794,12.886206896551723
Haiti,2024-08,28.070967741935487,0.0,74.51612903225806,9.674193548387096
Haiti,2024-09,25.096666666666668,0.0,85.0,6.783333333333333
Haiti,2024-10,21.34333333333333,0.0,91.73333333333333,5.78
Haiti,2024-11,20.52758620689655,0.0,90.13793103448276,5.948275862068965
Haiti,2024-12,19.183870967741935,0.0,93.06451612903226,6.632258064516129
Haiti,2025-01,17.773333333333333,0.0,91.73333333333333,6.41
Haiti,2025-02,17.053571428571427,0.0,88.35714285714286,7.471428571428571
Haiti,2025-03,18.751612903225805,0.0,89.3225806451613,5.574193548387097
Haiti,2025-04,19.603333333333335,0.0,91.73333333333333,6.72
Haiti,2025-05,20.60666666666667,1.62,92.06666666666666,5.983333333333333
Haiti,2025-06,20.61,0.0,91.06666666666666,6.703333333333333
Haiti,2025-07,20.04516129032258,0.0,90.7741935483871,5.725806451612903
Haiti,2025-08,20.423076923076923,3.49,92.15384615384616,4.569230769230769
Honduras,2024-05,24.58823529411765,0.56,71.76470588235294,5.823529411764706
Honduras,2024-06,21.853333333333335,12.129999999999999,86.93333333333334,5.6866666666666665
